dessert;7
destination;9
destiny;22
destitute;2
destroy;48
destroyer;2
destruction;38
destructive;25
desuetude;1
desultory;1
detach;1
detachable;2
detachment;4
detail;72
detain;1
detect;10
detectable;8
detection;13
detective;52
detector;3
detente;2
detention;2
deter;1
detergent;25
deteriorate;1
deterioration;3
determinable;1
determinant;1
determinate;1
determination;39
determinative;1
determine;107
determinism;1
deterrence;1
deterrent;8
detest;1
detestable;2
detestation;1
detonating;1
detonation;3
detract;1
detractor;1
detriment;2
detrimental;4
devastate;1
devastation;2
develop;89
developer;5
development;334
deviant;3
deviate;1
deviation;14
device;55
devil;25
devilish;3
devious;1
devise;8
devisee;1
devoid;6
devonshire;1
devote;15
devoted;51
devotion;19
devotional;1
devour;2
devout;4
dew;3
dexter;3
dexterity;1
dextrous;2
dey;2
diabetes;4
diabetic;2
diabolical;1
diachronic;1
diagnose;3
diagnoses;1
diagnosis;13
diagnostic;10
diagonal;4
diagram;10
dial;1
dialect;10
dialectic;6
dialectical;1
dialectics;2
dialing;1
dialogue;12
dialysis;12
diameter;45
diametric;1
diamond;8
diana;7
diaphanous;1
diaphragm;7
diarrhoea;3
diary;4
diathermy;1
diathesis;1
diatomic;2
dice;14
dichotomy;1
dick;18
dickens;16
dickey;3
dictate;3
dictator;7
dictatorial;1
dictatorship;13
diction;6
dictionary;57
dictum;4
did;1044
diddle;1
didn't;401
die;73
diego;5
dies;12
diesel;1
diet;21
dietary;6
dietetic;1
differ;18
difference;148
different;312
differentiable;3
differential;16
differentiate;2
differentiation;8
difficile;1
difficult;161
difficulty;76
diffidence;2
diffraction;7
diffuse;4
diffusion;24
dig;10
digest;3
digestible;1
digestive;3
digger;2
digging;7
digit;1
digital;6
digitalis;1
dignified;7
dignify;1
dignity;35
digress;1
digs;1
dilatation;3
dilate;2
dilated;2
dilation;2
dilemma;25
dilettante;1
diligence;3
diligent;2
dill;12
dilute;1
dilution;7
dim;19
dime;4
dimension;15
dimensional;11
diminish;3
diminished;10
diminution;1
diminutive;3
dimly;12
din;1
dine;2
dinghy;1
dingo;1
dingy;5
dining;28
dinner;91
dinosaur;1
diocesan;5
diocese;1
dionysian;2
dioxide;2
dip;6
diplomacy;17
diplomat;5
diplomatic;28
dipole;5
dipper;6
dipping;1
dire;1
direct;129
direction;134
directional;8
directive;2
directly;141
directness;4
director;101
directorate;4
directorship;1
directory;7
dirge;2
dirt;43
dirty;36
disability;5
disable;1
disabuse;2
disadvantage;4
disaffected;1
disaffection;1
disagree;7
disagreeable;1
disagreement;11
disappear;11
disappearance;8
disappointed;15
disappointment;15
disapprobation;1
disapproval;15
disapprove;4
disarm;2
disarmament;11
disarray;2
disaster;26
disastrous;16
disbelief;6
disbelieve;1
disbursement;2
disc;6
discard;1
discern;4
discernible;8
discernment;1
discharge;19
disciple;4
discipleship;2
disciplinary;1
discipline;27
disclaimer;1
disclose;9
disclosure;2
discoid;1
discomfort;7
disconcert;1
discontent;8
discontinuance;1
discontinue;2
discontinuity;4
discontinuous;3
discord;1
discorporate;2
discount;12
discourage;9
discouragement;3
discourse;10
discourteous;2
discover;40
discoverer;1
discovery;45
discredit;2
discreet;3
discrepancy;11
discrete;7
discretion;14
discretionary;2
discriminate;1
discriminating;7
discrimination;23
discuss;28
discussion;94
disdain;3
disdainful;2
disease;53
diseased;1
disenfranchisement;2
disengage;1
disengagement;1
disentangle;2
disgrace;3
disgraceful;1
disgruntled;1
disguise;5
disgust;1
dish;16
disharmony;1
dishearten;2
dishonest;2
dishonesty;2
disillusionment;3
disinclination;2
disintegrate;2
disintegration;5
disinterest;3
disinterested;5
disk;25
dislike;14
dislocation;1
dislodge;2
disloyal;2
disloyalty;2
dismal;8
dismay;5
dismembered;2
dismemberment;2
dismiss;5
dismissal;7
disobedience;7
disobedient;2
disorder;7
disorderly;3
disorganization;1
disown;1
disparagement;2
disparate;4
disparity;2
dispassionate;1
dispatch;8
dispel;3
dispensary;1
dispensation;3
dispense;4
dispenser;1
dispersal;1
disperse;2
dispersion;3
displace;3
displaced;2
displacement;23
display;41
displayed;21
displeasure;4
disposal;20
dispose;5
disposed;18
disposition;13
disproportionate;2
disprove;3
disputable;1
dispute;34
disqualify;1
disquiet;1
disquietude;1
disquisition;1
disregard;6
disrepair;2
disreputable;1
disrepute;2
disrespect;2
disrobe;1
disrupt;5
disruption;3
disruptive;4
dissatisfaction;9
dissect;1
dissection;3
dissemination;2
dissension;3
dissent;5
dissenter;1
disservice;1
dissident;1
dissimilar;3
dissimulation;1
dissociation;4
dissolution;3
dissolve;6
dissuade;3
distal;9
distance;108
distant;37
distaste;8
distasteful;1
distension;1
distil;1
distillation;3
distiller;1
distinct;42
distinction;41
distinctive;20
distinctly;12
distinguish;19
distinguishable;4
distinguished;42
distinguishing;6
distort;4
distortion;7
distract;2
distracted;5
distraction;3
distraught;1
distress;15
distribute;6
distribution;85
distributive;2
distributor;7
district;135
distrust;6
disturb;10
disturbance;10
disturber;1
disunion;1
disunity;3
ditch;10
ditcher;1
ditty;1
diurnal;5
diva;1
divan;6
dive;23
diver;1
divergence;2
divergent;6
diverging;1
divers;3
diverse;13
diversification;3
diversion;7
diversity;13
divert;1
divertimento;2
dives;4
divest;1
divestiture;4
divide;14
divided;55
dividend;6
divider;1
dividing;7
divination;3
divine;34
divinely;3
diving;5
divining;1
divinity;7
divisible;4
division;107
divisional;2
divisive;5
divorce;29
divorcee;2
dixie;1
dizzy;5
do;1363
docile;4
dock;8
doctor;100
doctorate;1
doctrinaire;2
doctrinal;3
doctrine;46
document;13
documentary;4
documentation;3
dodge;11
dodger;1
doe;1
does;485
doesn't;87
dog;75
dogberry;1
dogged;2
dogma;4
dogmatic;4
dogmatism;4
dogwood;1
doing;163
dolce;5
dole;1
doleful;1
doll;10
dollar;46
dolly;4
dolphin;1
doltish;1
domain;9
dome;17
domed;2
domesday;1
domestic;63
domesticity;1
domicile;1
domina;2
dominance;11
dominant;65
dominate;8
domination;15
dominican;14
dominion;8
don;23
donate;3
donation;2
done;320
donkey;1
donna;4
donnybrook;4
donor;5
don't;489
doo;2
doom;3
doomsday;1
door;312
doorstep;3
doorway;15
dope;2
dora;2
dorado;4
dorcas;1
doria;2
doric;4
dormant;5
dormitory;2
dorr;3
dosage;4
dose;11
dost;1
dot;13
doting;2
dotted;2
double;56
double-breasted;2
double-header;1
doubling;7
doubloon;1
doubly;4
doubt;114
doubtful;22
doubtless;13
douce;1
dough;13
dour;2
dove;4
dovetail;1
dow;4
dowager;1
dowel;2
dower;1
down;895
downcast;2
downfall;5
downhill;6
downpour;3
downright;8
downstairs;12
downstream;5
downtrodden;2
downward;16
dowry;2
dozen;52
dr;192
drab;5
draft;24
drag;15
dragnet;2
dragon;1
dragons;2
drain;18
drainage;13
draining;3
drake;2
dram;1
drama;43
dramatic;63
dramatical;1
dramatically;10
dramatist;2
dramatization;1
dramatize;3
drank;19
draper;4
drapery;2
drastic;11
draught;1
draughty;1
draw;56
drawback;2
drawbridge;1
drawer;8
drawers;5
draw-file;2
drawing;40
drawing-room;2
drawl;2
drawn;70
dread;9
dreadful;10
dreadnought;6
dream;64
dreamer;2
dreamless;1
dreamy;4
dreary;6
dress;67
dresser;1
dressing;22
dressy;2
drew;68
dried;28
drier;3
drift;18
drill;33
drilling;10
drink;82
drinker;3
drinking;48
drip;1
dripping;7
drive;105
driven;44
driver;49
driveway;14
driving;53
drizzle;5
drizzly;1
drone;3
droop;1
drop;59
dropped;101
dropping;16
dross;4
drought;5
drouth;1
drove;62
drown;3
drowsy;1
drudgery;1
drug;24
druid;1
drum;11
drumlin;1
drummer;2
drumming;4
drunk;37
drunkard;3
drunken;7
dry;68
dryer;4
drying;29
dryly;4
dryness;2
dual;9
dualism;1
dubious;7
duchess;1
duck;9
ducking;3
duct;1
dud;1
due;142
duel;5
duet;1
duffel;3
duffer;1
dug;15
duke;11
dulcet;1
dull;27
duller;2
dullness;1
dully;3
duly;10
dumb;13
dummy;3
dump;4
dumps;1
dumpty;1
dun;1
dune;1
dung;2
dungeon;2
dunkirk;3
duplex;1
duplicate;6
duplication;8
durability;2
durable;12
durante;2
duration;11
duress;1
during;585
dusk;9
dusky;2
dust;70
dustbin;1
dusting;6
dusty;16
dutch;15
dutchman;1
duty;61
dwarf;3
dwell;8
dweller;2
dwelling;13
dwindle;2
dyeing;1
dyer;3
dying;34
dyke;1
dynamic;21
dynamical;1
dynamics;4
dynamite;5
dynamo;2
dynastic;3
dynasty;5
dysentery;1
dyspeptic;1
e;101
each;877
eager;27
eagle;5
ear;29
eared;1
earl;12
early;366
earn;16
earnest;18
earning;9
earnings;19
earth;150
earthenware;1
earthly;6
earthquake;9
earthworm;1
earthy;10
ease;42
easel;5
easement;2
easily;106
east;183
easter;11
eastern;32
eastland;1
eastward;4
easy;125
easygoing;1
easy-going;1
eat;61
eatable;1
eaten;12
eating;32
eave;1
ebb;1
ebony;3
ebullient;3
eccentric;11
eccentricity;4
ecclesiastical;9
echelon;2
echo;10
eclat;1
eclectic;3
eclipse;2
ecliptic;3
economic;243
economical;22
economics;17
economist;6
economize;3
economy;79
ecstasy;6
ecstatic;4
ecumenical;29
eddy;2
eden;9
edentulous;1
edge;78
edgewise;1
edging;5
edgy;2
edible;5
edifice;3
edit;2
edition;37
editor;77
editorial;42
editorship;1
educate;7
educated;21
education;214
educational;70
educator;10
edward;45
eel;2
eerie;2
effect;213
effective;129
effectual;1
effectuate;2
effeminate;1
effete;1
efficacious;2
efficacy;9
efficiency;50
efficient;32
effloresce;1
effluent;18
effluvium;1
effort;145
effusive;1
egg;12
eggshell;1
ego;13
egotism;3
egotist;2
egyptian;5
eh;8
eight;104
eighteen;17
eighteenth;22
eighth;23
eighty;11
either;284
eject;1
ejection;2
elaborate;32
elaboration;2
elan;1
elapse;1
elastic;7
elasticity;5
elation;2
elbow;10
elder;15
elderly;13
eldest;5
elect;8
election;77
elector;2
electoral;13
electorate;1
electress;1
electric;68
electrical;46
electricity;26
electrification;1
electrode;5
electrolysis;1
electro-magnetic;1
electron;30
electronic;68
electronics;32
electrophorus;1
electrostatic;9
elegance;10
elegant;14
elegiac;2
elegy;1
element;52
elemental;11
elementary;19
elephant;7
elephantine;1
elevated;11
elevation;3
elevator;12
eleven;40
eleventh;4
elfin;1
elicit;3
eligibility;4
eligible;14
eliminate;26
elimination;9
elite;13
elizabethan;7
elk;1
ell;1
ellipses;2
ellipsis;1
ellipsoid;1
elliptical;1
elm;3
elongation;3
eloquence;2
eloquent;11
else;176
elsewhere;45
elucidation;1
elusive;2
elution;4
em;44
emanation;2
emancipate;2
emancipation;14
emasculation;1
embankment;4
embarcadero;1
embargo;2
embark;5
embarrassment;8
embassy;17
embattled;1
embezzle;1
embezzlement;1
emblematic;3
embodiment;10
embody;1
embossed;1
embouchure;1
embrace;13
embroidery;4
embryo;1
embryonic;2
emerald;3
emerge;18
emergence;3
emergency;39
emergent;2
emeritus;3
emigrant;2
emigration;1
eminence;4
eminent;9
eminently;4
emissary;2
emission;32
emit;1
emotion;34
emotional;68
emotionalism;2
empathy;1
emperor;19
emphasis;58
emphasize;20
emphatic;2
emphysema;4
empire;22
empirical;23
empiricism;2
employ;12
employe;1
employee;24
employer;15
employment;47
empower;1
emptiness;2
empty;64
emptying;1
emulate;3
emulsion;1
en;7
enable;23
enact;7
enactment;7
enamel;1
encamp;1
encampment;3
encephalitis;1
enchant;1
enchantment;3
encircle;1
enclosure;7
encompass;4
encounter;28
encourage;46
encouragement;14
encroach;1
encroachment;5
encyclopedia;1
encyclopedic;1
end;410
endanger;1
endearment;1
endeavour;1
ended;60
ending;31
endless;20
endogamy;3
endogenous;1
endorse;6
endorsement;2
endosperm;1
endow;2
endowed;7
endowment;2
endurable;2
endurance;16
endure;8
enemy;88
energetic;11
energy;100
enervation;1
enfield;1
enforce;9
enforcement;19
engage;14
engaged;47
engagement;22
engaging;8
engender;2
engine;50
engineer;42
engineering;46
england;154
english;195
englishman;15
engraver;1
engraving;2
enhance;5
enigma;4
enigmatic;2
enjoin;1
enjoy;44
enjoyable;2
enjoyment;21
enlarge;7
enlargement;4
enlighten;1
enlightened;7
enlightening;3
enlightenment;2
enlist;5
enlistment;1
enmity;1
enormity;1
enormous;37
enough;430
enquirer;1
enrage;1
enrich;5
enrichment;3
ensemble;11
ensign;4
enslave;2
enslavement;2
ensue;2
ensure;8
entail;5
entanglement;1
enter;78
entering;24
enterprise;31
enterprising;5
entertain;14
entertainer;2
entertaining;12
entertainment;29
enthusiasm;28
enthusiast;2
enthusiastic;24
entire;149
entirety;7
entitle;5
entity;10
entomologist;1
entourage;4
entrance;57
entrant;2
entreat;1
entrepreneur;6
entropy;4
entrust;2
entry;26
enumeration;1
enunciate;1
enunciation;1
envelope;21
envenomed;1
enviable;4
envious;1
environment;42
environs;4
envy;7
enzyme;6
ephemeral;4
epic;18
epicure;2
epicurean;1
epicycle;1
epidemic;11
epidermis;2
epigrammatic;1
epigraph;2
epileptic;3
epilogue;1
epiphany;3
epiphysis;5
episcopal;6
episode;12
epistemology;3
epitaph;4
epithet;2
epitome;2
epitomize;1
epoch;6
epsilon;1
epsom;2
equal;90
equality;12
equalize;1
equally;62
equanimity;2
equate;8
equation;33
equator;3
equatorial;1
equidistant;1
equilibrium;13
equine;1
equinox;2
equip;1
equipment;167
equipotent;1
equitable;11
equity;7
equivalence;4
equivalent;46
equivocal;1
era;30
eradicate;2
eradication;3
erase;1
erased;2
eraser;2
ere;1
erect;13
erection;5
eric;3
eros;2
erosion;6
erotic;8
err;1
errand;7
erratic;3
erroneous;4
error;36
ersatz;2
erudite;3
erudition;1
erupt;2
eruption;2
erysipelas;1
erythroid;1
escapade;1
escape;65
escapist;1
escheat;2
eschew;1
escort;9
escritoire;2
escutcheon;2
esoteric;4
espionage;5
esplanade;3
espousal;1
esprit;6
esquire;3
essay;19
esse;2
essence;15
essential;81
est;3
establish;58
establishment;52
estate;51
esteem;5
estimate;39
estimation;4
estrangement;1
etc;58
etcetera;9
eternal;29
eternity;6
ethel;3
ether;1
ethereal;3
ethic;4
ethical;29
ethics;19
ethnic;13
ethos;4
ethyl;4
etiquette;3
etruscan;1
etymological;1
eucalyptus;1
eugenia;15
eugenic;1
eulogize;1
euphemism;1
eurasian;1
european;61
evacuate;1
evacuation;5
evade;1
evaluate;13
evaluation;31
evangelical;5
evangelicalism;1
evangelism;9
evangelist;1
evaporate;1
evaporation;2
evasion;1
evasive;5
eve;19
even;1171
evening;133
evenly;4
evensong;1
event;81
eventual;11
eventuality;1
eventually;52
eventuate;1
ever;345
evergreen;1
everlasting;8
every;491
everybody;72
everyday;12
everyone;94
everything;185
everywhere;47
evidence;204
evident;56
evidential;1
evil;72
evocation;1
evoke;6
evolution;14
evolutionary;4
evolve;5
ewe;1
ex;2
exacerbation;3
exact;27
exacting;2
exactly;103
exaggerate;8
exaggerated;13
exaggeration;5
exalt;1
exaltation;1
exalted;7
examination;29
examine;33
examiner;14
example;292
exasperate;1
exasperation;5
excavation;3
exceed;19
exceeding;6
exceedingly;8
excel;1
excellence;15
excellency;2
excellent;68
excelsior;4
except;181
excepting;1
exception;40
exceptional;19
excerpt;6
excess;42
excessive;30
exchange;70
exchequer;5
excise;4
excitability;4
excitatory;4
excite;3
excitement;32
exciting;29
exclaim;1
exclamation;6
exclude;7
exclusion;7
exclusive;28
excoriate;1
excretion;1
excruciating;2
excursion;2
excursus;1
excusable;1
excuse;27
execute;7
execution;15
executioner;2
executive;55
executor;2
exegete;1
exemplar;2
exemplify;2
exempt;5
exemption;8
exercise;58
exert;11
exertion;1
exhaust;7
exhaustible;1
exhaustion;1
exhaustive;2
exhibit;25
exhibition;22
exile;4
exist;59
existence;107
existent;5
existential;9
existentialism;1
exit;7
exodus;4
exogamous;1
exogamy;2
exonerate;2
exoneration;2
exorbitant;1
exorcise;1
exotic;7
expand;13
expanding;28
expanse;5
expansion;47
expansionist;1
expansive;1
expect;108
expectancy;4
expectant;3
expectation;11
expediency;2
expedient;7
expedition;15
expeditious;2
expel;2
expend;1
expendable;1
expenditure;11
expense;50
expensive;44
experience;276
experiential;4
experiment;63
experimental;38
experimentalism;1
experimentation;13
experimented;6
expert;30
expertise;3
expiation;2
expiration;3
expire;1
explain;64
explanation;43
explanatory;4
explicable;4
explicit;24
explode;6
exploit;9
exploitation;5
exploration;25
exploratory;4
explore;12
explorer;4
exploring;5
explosion;15
explosive;17
exponential;1
export;10
expose;8
exposition;6
expository;1
exposure;25
express;42
expressible;1
expression;79
expressionism;3
expressionist;2
expressionistic;1
expressive;7
expulsion;4
expunge;1
expurgation;1
exquisite;3
extant;5
extempore;1
extemporize;1
extend;31
extended;55
extension;36
extensive;44
extensor;1
extent;110
extenuate;1
extenuating;3
exterior;8
exterminate;2
extermination;1
extern;1
external;43
externalization;1
extinct;1
extinction;3
extinguish;1
extra;50
extract;6
extraction;5
extractor;2
extraneous;3
extraordinary;31
extrapolate;1
extrapolation;4
extravagant;5
extreme;62
extremity;4
extricate;2
extrovert;1
exuberance;2
exuberant;7
exultation;3
eye;122
eyebrow;4
eyed;7
eyeful;1
eyelid;1
eyepiece;1
eyesight;1
eyewitness;2
f;70
fabian;4
fable;2
fabric;15
fabricate;1
fabrication;8
fabulous;6
facade;7
face;371
faced;54
facet;2
facetious;1
facial;2
facile;1
facilitate;5
facility;11
facing;34
facsimile;1
fact;447
faction;5
factor;71
factory;32
factual;7
faculty;74
fad;2
fade;2
fading;5
faery;1
fahrenheit;1
fail;37
failing;17
failure;89
fain;1
faint;25
fair;77
fairing;3
fairly;58
fairness;6
fairway;5
fair-weather;2
fairy;4
fairy-tale;1
faith;111
faithful;12
fake;10
faker;1
falcon;4
fall;147
fallacious;1
fallacy;1
fallen;34
fallible;1
falling;33
fallow;1
0;29
falsehood;2
falsify;2
falsity;3
falter;2
fame;18
familiar;72
familiarity;13
familism;1
family;331
famine;3
famous;89
fan;18
fanatical;2
fanaticism;4
fancied;2
fancier;1
fanciful;2
fancy;16
fanfare;1
fanning;5
fantasia;2
fantastic;20
fantasy;14
far;427
far-away;1
farce;3
fare;7
farewell;14
far-famed;1
farina;1
farley;1
farm;125
farmer;23
farmhouse;8
farming;16
faro;4
far-off;1
far-sighted;1
farther;32
farthest;3
fascinate;3
fascination;6
fascism;3
fascist;2
fashion;69
fashionable;12
fashioned;7
fast;78
fasten;4
fastening;1
fastens;1
faster;18
fastidious;3
fat;60
fatal;19
fatality;1
fate;33
fateful;3
father;183
fatherly;1
fathom;3
fatigue;11
fatten;1
fatty;7
fatuous;2
faucet;1
fault;22
faultless;1
faulty;8
fauna;1
fauteuil;1
favour;2
fawn;1
fay;1
faze;1
fe;7
fealty;1
fear;127
fearful;13
fearless;7
fearsome;1
feasibility;3
feasible;15
feast;3
feat;6
feather;6
feathered;4
featherweight;1
feathery;1
feature;37
featured;8
featureless;2
febrile;1
february;45
fecund;1
fecundity;1
fed;42
federal;246
federalism;2
federalist;1
federalize;1
federation;15
fee;16
feeble;8
feed;123
feeder;2
feeding;26
feel;216
feeling;172
feet;283
feint;2
felicitous;1
felicity;4
feline;2
fell;92
feller;1
fellow;63
fellowship;36
felon;1
felonious;2
felony;1
felt;357
female;50
feminine;10
femininity;2
feminist;1
fence;30
fencing;4
fender;4
fennel;2
fenugreek;1
fer;2
ferment;2
fermentation;3
fern;1
fernery;1
ferocious;2
ferocity;2
ferret;1
ferris;2
ferry;11
fertile;5
fertility;10
fertilizer;4
fervent;5
festival;27
festive;2
fetch;6
fetching;3
fete;3
fetid;2
fetish;2
feud;1
feudal;6
feudalism;1
fever;19
fevered;1
feverish;4
few;601
fiance;1
fiasco;4
fiat;13
fiberglas;5
fibrin;2
fibrosis;6
fibrous;5
fickle;1
fiction;46
fictional;13
fictitious;2
fictive;1
fiddle;2
fiddling;1
fidelity;8
field;274
fielded;1
fielder;3
fiend;3
fiendish;1
fierce;8
fiery;7
fife;1
fifteen;56
fifteenth;9
fifth;38
fiftieth;1
fifty;68
fig;72
fight;98
fighter;9
fighting;72
figment;2
figural;1
figurative;5
figure;209
figured;20
figuring;6
fike;2
filament;1
filbert;1
file;81
filial;1
filibuster;3
filigree;1
filing;19
fill;50
filler;1
filling;36
fillip;1
filly;9
film;96
filmy;1
filter;9
filtering;6
filth;2
filthy;7
fin;2
final;156
finale;6
finalist;1
finality;4
finally;191
finance;31
financial;86
financier;2
find;399
finder;2
finding;53
fine;161
finely;4
fineness;1
finer;2
finger;40
fingered;3
fingering;1
finger-post;2
finial;1
finicky;1
finish;39
finished;87
finisher;1
finishing;9
finite;11
finn;1
finned;1
finnish;1
fir;2
fire;187
fireman;1
firemen;5
fireplace;6
fireside;1
fireworks;5
firing;24
firm;109
firmer;6
firmly;49
firmness;4
first;1360
first-floor;1
fiscal;116
fish;35
fisher;5
fisherman;5
fishermen;7
fishery;1
fishing;32
fishpond;1
fisk;2
fission;5
fist;26
fit;75
fitch;1
fitful;1
fitness;8
fitted;20
fitting;17
five;286
fives;2
fix;14
fixed;87
fixing;11
fixture;3
flag;16
flagellated;1
flagellation;1
flageolet;1
flagrant;3
flail;1
flair;8
flake;1
flaky;2
flamboyant;3
flame;17
flaming;6
flammable;1
flanders;2
flange;2
flank;2
flannel;4
flapper;1
flare;3
flaring;3
flash;21
flashback;1
flashing;6
flashlight;8
flashy;3
flask;5
flat;67
flat-bottomed;4
flat-footed;1
flathead;1
flatland;1
flatly;7
flatness;8
flatten;1
flattening;2
flatter;1
flattering;1
flattery;3
flatulence;1
flatus;2
flautist;1
flaw;3
flax;3
flaxen;1
flea;2
fleawort;1
fleck;1
fled;28
flee;1
fleet;17
fleeting;7
fleming;2
flemish;5
flesh;52
fleshy;2
fletcher;7
flew;27
flex;2
flexibility;16
flexible;25
flick;2
flicker;2
flier;2
flight;46
flimsy;2
fling;2
flint;4
flip;4
flippant;1
flirt;1
flirtation;2
flirtatious;1
flitting;1
float;3
floater;1
floating;12
flock;10
floe;1
flog;1
flood;19
flooding;2
floor;158
flooring;7
flop;1
floppy;1
flora;1
floral;3
florence;5
florentine;4
florid;2
florida;20
florist;1
flory;3
flotilla;1
flounder;1
flour;8
flourish;5
flow;67
flower;23
flowering;6
flowing;17
flown;4
flu;8
fluency;1
fluent;5
fluff;1
fluffy;1
fluid;21
fluidity;2
fluke;1
flung;14
fluorescein;1
fluorescence;12
fluorescent;4
fluoride;2
fluorine;1
flurry;4
flush;11
flushing;4
flute;1
fluted;1
fluting;1
flutist;1
flutter;2
flux;30
fly;33
flyer;4
flying;43
foal;2
foam;37
foamy;3
focal;8
foci;1
focus;40
fodder;1
foe;8
fog;25
foggy;5
fogy;1
foh;1
foil;20
fold;7
folder;1
folding;3
foliage;12
folk;34
folklore;28
folk-lore;2
follow;97
follower;3
following;221
folly;10
fond;13
fondly;4
fondness;4
food;147
fool;37
foolhardy;2
fooling;3
foolish;16
foolishness;2
foot;70
football;36
footfall;1
foothill;1
footing;3
footman;1
footnote;3
footpath;1
footstep;3
footstool;1
footwear;1
foppish;1
for;9489
forage;3
foray;1
forbade;1
forbid;4
forbidden;15
forbidding;2
forbore;1
forborne;1
force;230
forced;81
forceful;8
forcing;13
ford;24
fore;7
forearm;3
foreboding;4
forecast;10
forefinger;6
forego;3
foregone;1
foreground;2
forehead;16
foreign;158
foreigner;4
foreknowledge;1
foreknown;1
foreleg;1
foreman;4
foremost;12
forensic;7
forepart;1
forerunner;7
foresaw;2
foresee;3
foreseen;8
foresight;5
forest;66
forestall;5
forestry;1
foretell;1
forethought;1
forever;39
forfeit;3
forgave;2
forge;10
forgery;1
forget;54
forgetful;2
forgetfulness;3
forging;1
forgive;24
forgiven;6
forgiveness;15
forgo;1
forgot;18
forgotten;38
fork;14
forked;4
forlorn;3
form;370
formal;48
formalism;2
formality;2
formalize;2
formally;18
format;9
formation;37
formative;2
formed;76
former;131
formerly;28
formidable;17
forming;21
formosan;1
formula;59
formulae;5
formulate;9
formulation;17
forsake;1
forsaken;2
fort;55
forte;6
forth;71
forthcoming;11
forthright;6
fortify;2
fortin;1
fortitude;3
fortnight;1
fortress;6
fortunate;22
fortune;25
forty;36
forty-five;7
forum;10
forward;115
forwarding;1
foster;15
fought;46
foul;4
foully;1
found;536
foundation;38
founded;20
founder;10
foundling;1
foundry;1
fountain;18
fountainhead;1
four;359
foursome;1
fourteen;31
fourteenth;3
fourth;74
fowl;1
fowler;2
fox;13
foy;2
foyer;3
fraction;23
fractional;1
fractious;1
fracture;1
fragile;10
fragment;6
fragmentary;7
fragmentation;5
fragmented;4
fragrance;6
fragrant;3
frail;8
frame;74
framer;1
framework;11
framing;10
franc;1
franchise;5
franciscan;1
frank;68
frankfort;1
franklin;30
frankly;13
frankness;4
frantic;11
fraternity;6
fraternize;1
frau;1
fraud;8
fray;1
freak;4
freakish;1
freckled;1
free;260
freedmen;3
freedom;128
freeholder;1
freely;22
freeman;11
freer;5
freeze;6
freezer;1
freezing;15
freight;28
freighter;4
french;139
frenchman;8
frenetic;1
frenzied;1
frenzy;6
frequency;22
frequent;34
frequently;91
fresco;8
fresh;82
freshly;2
freshman;8
freshmen;3
freshness;4
fret;1
fretted;1
freudian;3
friable;2
friar;1
friction;17
frictional;2
friday;60
fried;6
friend;133
friendly;61
friendship;27
frieze;13
fright;2
frighten;11
frightful;6
frigid;5
frilly;1
fringe;16
frisco;3
frist;1
frivolity;2
frivolous;6
frock;2
frog;1
frolic;2
from;4369
front;221
frontage;7
frontal;3
fronted;1
frontier;30
frost;6
frostbite;3
frost-bitten;2
frosted;1
frosting;1
frosty;1
froth;1
frothy;2
frown;1
frowzy;1
froze;5
frozen;27
frugality;2
fruit;35
fruitful;7
fruition;2
fruitless;5
frustrate;4
frustration;11
fry;2
fuchsia;1
fuel;17
fugitive;3
full;230
fuller;8
full-grown;2
fullness;4
fully;80
fulminate;1
fulminating;1
fumble;1
fumbling;4
fuming;1
fun;44
function;113
functional;24
functionary;2
fund;62
fundamental;50
fundamentalism;1
fundamentalist;4
funding;1
funeral;33
fungal;1
fungus;2
funk;4
funnel;1
funny;41
fur;13
furious;8
furlough;2
furnace;11
furnish;29
furniture;39
furor;3
furrow;5
further;218
furthermore;39
furtive;1
fury;19
fuse;5
fuselage;1
fusiform;1
fusing;1
fusion;13
fuss;4
fussy;3
fusty;1
futile;6
futility;7
future;227
fuzz;3
fuzzy;7
fy;1
g;50
gab;1
gabardine;1
gabble;1
gable;2
gadfly;3
gadget;4
gag;4
gage;4
gaggle;1
gaiety;8
gaily;5
gain;74
gained;39
gainer;1
gainful;1
gaining;15
gait;8
gala;7
galactic;1
galaxy;3
gale;2
galen;1
galena;2
galilee;2
gall;7
gallant;5
gallantry;3
galled;1
gallery;31
galley;4
galling;1
gallium;4
gallon;6
gallop;4
galloping;1
gallows;2
galt;2
galvanic;2
galvanism;1
gambit;2
gamble;3
game;123
gaming;1
gamma;5
gamut;4
gander;1
gang;22
gangster;2
gangway;1
gantlet;2
gantry;5
gap;17
gaping;2
garage;21
garb;3
garbage;7
garden;60
gardener;4
gardenia;1
gardening;3
gargantuan;1
gargle;2
garibaldi;13
garish;1
garland;9
garlic;4
garment;6
garner;1
garnet;1
garrison;5
garrulous;1
garter;2
garth;14
gas;98
gaseous;2
gash;1
gasket;4
gasp;3
gassy;1
gastrocnemius;4
gastronomy;1
gate;37
gate-post;1
gateway;3
gather;20
gathering;28
gauche;1
gaucherie;1
gaudy;7
gauge;12
gauged;2
gaul;1
gauleiter;1
gaunt;6
gauntlet;2
gauss;2
gauze;1
gave;285
gawky;1
gay;30
gayety;1
gaze;12
gazelle;1
gazer;1
gazette;10
gear;26
gearing;1
gee;4
geese;3
geisha;1
gel;2
gelding;4
gelly;1
gem;4
gen;23
gender;2
gene;9
genera;1
general;497
